,Code,Year,govtExpend,privateShare,Entity,primaryEnrollment,pop
363,CIV,2009,22.190109,10.6673002243042,Cote d'Ivoire,72.9506912231445,20059000.0
364,CIV,2011,22.426861,14.166379928588901,Cote d'Ivoire,81.5593338012695,21029000.0
365,CIV,2012,20.858760999999998,12.256440162658699,Cote d'Ivoire,84.99391174316409,21547000.0
366,CIV,2013,21.57473,13.042949676513699,Cote d'Ivoire,86.54437255859379,22088000.0
367,CIV,2014,21.766780999999998,13.5113000869751,Cote d'Ivoire,89.6056900024414,22648000.0
368,HRV,2002,7.9732899999999995,0.180140003561974,Croatia,99.7655410766602,4396000.0
369,HRV,2003,8.2118998,0.178120002150536,Croatia,101.726127624512,4389000.0
370,HRV,2007,8.8316097,0.20766000449657399,Croatia,97.7021026611328,4362000.0
371,HRV,2008,9.549320199999999,0.182119995355606,Croatia,93.7615966796875,4353000.0
372,HRV,2009,9.227259599999998,0.198060005903244,Croatia,91.6496124267578,4341000.0
373,HRV,2010,8.958279600000001,0.268139988183975,Croatia,91.7927474975586,4328000.0
374,HRV,2011,8.5158396,0.7688699960708621,Croatia,93.3982086181641,4313000.0
375,CYP,1999,13.90412,4.00324010848999,Cyprus,97.4384613037109,926000.0
376,CYP,2000,14.268310000000001,4.07493019104004,Cyprus,96.73135375976558,943000.0
377,CYP,2001,14.321570000000001,4.30881023406982,Cyprus,96.6496124267578,960000.0
378,CYP,2002,14.91421,5.169730186462401,Cyprus,97.7734527587891,977000.0
379,CYP,2003,16.51523,5.42087984085083,Cyprus,97.6105117797852,994000.0
380,CYP,2004,15.83298,5.59200000762939,Cyprus,97.74523162841801,1010000.0
381,CYP,2005,15.839360000000001,5.79456996917725,Cyprus,100.857948303223,1028000.0
382,CYP,2006,16.179621,5.93200016021729,Cyprus,102.386909484863,1046000.0
383,CYP,2007,16.72048,6.29229021072388,Cyprus,102.473838806152,1064000.0
384,CYP,2008,17.59075,6.99308013916016,Cyprus,103.351707458496,1082000.0
385,CYP,2009,17.20125,7.2783298492431605,Cyprus,105.364761352539,1098000.0
386,CYP,2010,15.64949,7.62325000762939,Cyprus,101.62432861328101,1113000.0
387,CYP,2011,15.49765,7.7559700012207005,Cyprus,101.200538635254,1125000.0
388,CYP,2013,15.69695,7.78819990158081,Cyprus,99.7619781494141,1144000.0
389,CYP,2014,15.927779999999998,8.01821994781494,Cyprus,99.15271759033199,1152000.0
390,CZE,1996,9.2475405,0.722209990024567,Czechia,104.360160827637,10350000.0
391,CZE,1999,8.9085302,0.803810000419617,Czechia,103.16602325439501,10306000.0
392,CZE,2000,8.9122896,0.850600004196167,Czechia,103.48303985595699,10289000.0
393,CZE,2001,8.6764603,0.8988699913024899,Czechia,103.57932281494101,10271000.0
394,CZE,2002,8.864800500000001,0.9624999761581421,Czechia,101.726600646973,10252000.0
395,CZE,2003,8.3826599,1.1375199556350701,Czechia,99.2080307006836,10239000.0
396,CZE,2004,9.4330702,1.09139001369476,Czechia,98.7841567993164,10239000.0
397,CZE,2005,9.2029696,1.15944004058838,Czechia,99.4090805053711,10258000.0
398,CZE,2006,10.19694,1.1855800151825,Czechia,100.190948486328,10299000.0
399,CZE,2007,9.5769501,1.2607500553131101,Czechia,103.375877380371,10358000.0
400,CZE,2008,9.2146397,1.34268999099731,Czechia,105.93285369873001,10425000.0
401,CZE,2009,9.4373302,1.4573700428009,Czechia,106.17371368408199,10488000.0
402,CZE,2010,9.3404903,1.53100001811981,Czechia,103.999198913574,10537000.0
403,CZE,2011,9.927180300000002,1.6313099861145,Czechia,100.949188232422,10567000.0
404,CZE,2012,9.5568504,1.7027200460433998,Czechia,99.5738906860352,10581000.0
405,CZE,2013,9.6024399,1.79392004013062,Czechia,98.9424285888672,10587000.0
406,CZE,2014,9.457799900000001,1.90946996212006,Czechia,98.8651885986328,10591000.0
407,COD,2014,10.55392,12.5846500396729,Democratic Republic of Congo,106.973091125488,73767000.0
408,DNK,1986,11.4157,9.015740394592289,Denmark,98.75061798095699,5115000.0
409,DNK,1987,12.2943,9.38669967651367,Denmark,98.9231719970703,5117000.0
410,DNK,1988,12.409939999999999,9.192239761352539,Denmark,99.03582763671879,5122000.0
411,DNK,1989,11.186060000000001,9.562540054321289,Denmark,97.85650634765629,5130000.0
412,DNK,1993,13.87737,11.000120162963901,Denmark,98.60643768310551,5191000.0
413,DNK,1994,13.479529999999999,10.999970436096199,Denmark,100.36475372314501,5211000.0
414,DNK,1995,13.14821,10.7001104354858,Denmark,100.445922851563,5233000.0
415,DNK,1996,14.142479999999999,10.6768798828125,Denmark,100.694137573242,5255000.0
416,DNK,1999,14.54371,10.7580404281616,Denmark,101.383720397949,5322000.0
417,DNK,2000,15.34415,10.7780599594116,Denmark,101.48771667480499,5341000.0
418,DNK,2002,15.433879999999998,11.018409729003901,Denmark,103.39208221435499,5373000.0
419,DNK,2004,15.48686,11.743040084838901,Denmark,100.81311798095699,5403000.0
420,DNK,2005,15.77934,12.084190368652301,Denmark,98.8124008178711,5422000.0
421,DNK,2006,15.51264,12.1490697860718,Denmark,99.3761978149414,5444000.0
422,DNK,2007,15.3567,12.1490697860718,Denmark,100.070999145508,5470000.0
423,DNK,2008,14.83026,13.268030166626,Denmark,99.6542205810547,5498000.0
424,DNK,2009,14.944170000000002,13.4808197021484,Denmark,99.5922012329102,5526000.0
425,DNK,2010,15.10334,13.728730201721199,Denmark,99.60513305664058,5555000.0
426,DNK,2011,15.03626,14.441370010376,Denmark,100.80246734619101,5583000.0
427,DNK,2012,12.488710000000001,14.989239692688,Denmark,101.375106811523,5611000.0
428,DNK,2013,15.21744,14.863659858703599,Denmark,101.569282531738,5638000.0
429,DNK,2014,13.826820000000001,15.281590461731,Denmark,101.331993103027,5664000.0
430,DJI,1999,22.89607,8.52752017974854,Djibouti,31.179540634155302,700000.0
431,DJI,2000,29.38595,6.73718976974487,Djibouti,31.1237297058105,718000.0
432,DJI,2001,26.28002,10.5066995620728,Djibouti,34.8839302062988,733000.0
433,DJI,2002,25.489309,10.9947900772095,Djibouti,36.7565116882324,747000.0
434,DJI,2003,24.27149,13.855580329895,Djibouti,38.806770324706996,760000.0
435,DJI,2004,24.701139,15.4619903564453,Djibouti,41.229789733886705,772000.0
436,DJI,2005,22.71505,14.659139633178699,Djibouti,43.441078186035206,783000.0
437,DJI,2006,24.70796,12.7677001953125,Djibouti,46.781558990478494,795000.0
438,DJI,2007,22.527439,14.3240299224854,Djibouti,50.0048484802246,805000.0
439,DMA,1999,11.41962,24.252740859985398,Dominica,128.359802246094,70000.0
440,DOM,2007,12.57788,19.3261699676514,Dominican Republic,111.908920288086,9339000.0
441,ECU,1998,10.84614,20.221139907836896,Ecuador,111.08039855956999,12198000.0
442,ECU,1999,6.6658201,21.2337608337402,Ecuador,110.79815673828101,12442000.0
443,ECU,2000,4.9573002,21.795349121093803,Ecuador,111.326133728027,12681000.0
444,ECU,2009,13.17257,25.3763999938965,Ecuador,110.77578735351601,14774000.0
445,ECU,2010,12.99656,26.019100189209,Ecuador,115.61833190918001,15011000.0
446,ECU,2011,11.97611,25.7748107910156,Ecuador,117.198921203613,15244000.0
447,ECU,2012,11.53415,25.278690338134798,Ecuador,116.983299255371,15474000.0
448,ECU,2013,11.44254,24.9458408355713,Ecuador,115.820838928223,15707000.0
449,ECU,2014,12.06831,24.3199100494385,Ecuador,113.272262573242,15952000.0
450,EGY,2003,15.3519,8.950090408325199,Egypt,97.9700164794922,72826000.0
451,EGY,2004,14.74871,7.970660209655759,Egypt,99.6670074462891,74172000.0
452,EGY,2005,15.043610000000001,7.2625298500061,Egypt,100.305068969727,75524000.0
453,EGY,2006,11.01859,7.814340114593509,Egypt,103.055809020996,76874000.0
454,EGY,2007,11.20964,7.787970066070559,Egypt,105.15528106689501,78232000.0
455,SLV,1998,14.532329999999998,10.975990295410199,El Salvador,112.903129577637,5798000.0
456,SLV,2000,13.296339999999999,11.1735897064209,El Salvador,113.919090270996,5888000.0
457,SLV,2002,15.48564,10.3709096908569,El Salvador,116.585342407227,5962000.0
458,SLV,2003,14.06819,9.67553997039795,El Salvador,119.386863708496,5994000.0
459,SLV,2005,14.65582,9.75032043457031,El Salvador,123.340133666992,6052000.0
460,SLV,2006,15.75177,10.0943899154663,El Salvador,123.38379669189501,6079000.0
461,SLV,2007,16.43733,10.293840408325199,El Salvador,129.880569458008,6106000.0
462,SLV,2008,19.448829999999997,10.6529998779297,El Salvador,122.081840515137,6132000.0
463,SLV,2009,18.546979999999998,10.4372100830078,El Salvador,120.825927734375,6158000.0
464,SLV,2010,16.164220999999998,9.66462993621826,El Salvador,120.87922668456999,6184000.0
465,SLV,2011,15.87258,10.1059103012085,El Salvador,119.792282104492,6211000.0
466,SLV,2012,15.27999,10.3815002441406,El Salvador,117.86589050293001,6238000.0
467,SLV,2013,15.55899,10.7901296615601,El Salvador,115.262413024902,6266000.0
468,SLV,2014,16.11058,12.526329994201697,El Salvador,112.189422607422,6295000.0
469,ERI,1996,2.9151298999999997,12.679699897766099,Eritrea,46.1184005737305,2196000.0
470,ERI,1999,5.5655398,11.128669738769501,Eritrea,48.519840240478494,2237000.0
471,ERI,2001,5.8616099,9.32736968994141,Eritrea,55.2715911865234,2375000.0
472,ERI,2002,5.6333799,8.25638008117676,Eritrea,61.5010795593262,2481000.0
473,ERI,2004,5.7418499,7.76913022994995,Eritrea,70.1813125610352,2720000.0
474,ERI,2006,5.1680698,8.16114044189453,Eritrea,68.0119171142578,2918000.0
475,EST,1996,19.68368,1.2305300235748302,Estonia,95.4984664916992,1418000.0
476,EST,1999,16.357121,1.31521999835968,Estonia,101.380599975586,1404000.0
477,EST,2000,14.6785,1.3143600225448602,Estonia,102.965316772461,1399000.0
478,EST,2001,14.947479999999999,1.77850997447968,Estonia,103.77536773681601,1392000.0
479,EST,2002,15.145229999999998,1.86952996253967,Estonia,102.374740600586,1383000.0
480,EST,2003,15.049029999999998,1.8618199825286899,Estonia,101.18180847168001,1373000.0
481,EST,2004,14.30608,1.97180998325348,Estonia,99.67962646484379,1364000.0
482,EST,2005,14.2577,2.04116988182068,Estonia,98.9107437133789,1356000.0
483,EST,2007,13.682310000000001,2.76483988761902,Estonia,98.90332794189449,1344000.0
484,EST,2008,13.879710000000001,3.04305005073547,Estonia,101.607940673828,1340000.0
485,EST,2009,12.93009,3.96123003959656,Estonia,103.07128143310499,1336000.0
486,EST,2010,13.64279,4.07237005233765,Estonia,103.03795623779301,1332000.0
487,EST,2011,13.4062,4.18868017196655,Estonia,101.715347290039,1328000.0
488,EST,2012,11.9912,4.46740007400513,Estonia,101.709571838379,1323000.0
489,EST,2013,12.58262,4.78557014465332,Estonia,100.69621276855499,1319000.0
490,SWZ,1981,23.752991,79.60520935058591,Eswatini,93.0005111694336,608000.0
491,SWZ,1982,20.37892,79.56793212890629,Eswatini,94.3418807983398,630000.0
492,SWZ,1987,20.46323,80.2873916625977,Eswatini,93.7681732177734,749000.0
493,SWZ,1988,21.777081,80.5435104370117,Eswatini,93.1128387451172,774000.0
494,SWZ,1989,25.089861,80.74867248535159,Eswatini,92.1261367797852,798000.0
495,SWZ,2009,19.386379,0.486710011959076,Eswatini,110.811538696289,1057000.0
496,SWZ,2010,18.28303,0.23876999318599698,Eswatini,115.772827148438,1065000.0
497,SWZ,2011,22.333929,1.04913997650146,Eswatini,114.994506835938,1072000.0
498,ETH,1981,12.486989999999999,15.5813798904419,Ethiopia,39.0802001953125,35985000.0
499,ETH,1982,12.17817,13.6148195266724,Ethiopia,41.8101806640625,36995000.0
500,ETH,1983,9.701319699999999,12.544830322265598,Ethiopia,42.351291656494105,38143000.0
501,ETH,1984,11.82013,12.3050804138184,Ethiopia,40.39146041870121,39374000.0
502,ETH,1985,10.08913,11.5746202468872,Ethiopia,37.507209777831996,40652000.0
503,ETH,1986,10.32175,11.0468196868896,Ethiopia,37.006889343261705,41966000.0
504,ETH,1993,13.26484,11.692319869995101,Ethiopia,21.683969497680696,53296000.0
505,ETH,1996,13.044139999999999,7.588069915771481,Ethiopia,35.0475082397461,58884000.0
506,ETH,1997,14.86992,6.68856000900269,Ethiopia,40.46815872192379,60697000.0
507,ETH,2008,26.355729999999998,5.4201397895813,Ethiopia,95.0127792358398,82916000.0
508,ETH,2009,23.58375,6.00548982620239,Ethiopia,93.7003173828125,85234000.0
509,ETH,2010,26.304040999999998,6.00525999069214,Ethiopia,91.97376251220699,87640000.0
510,ETH,2011,29.674431,5.355390071868901,Ethiopia,94.70565795898442,90140000.0
511,ETH,2012,30.539539,4.00205993652344,Ethiopia,94.7794189453125,92727000.0
512,ETH,2014,25.918381,4.1564798355102495,Ethiopia,100.122909545898,98094000.0
513,FJI,1998,19.000931,99.2466278076172,Fiji,105.063179016113,800000.0
514,FJI,2004,23.749149,98.89553833007808,Fiji,112.617881774902,818000.0
515,FJI,2008,17.36972,99.08233642578129,Fiji,106.59245300293001,845000.0
516,FIN,1989,11.45681,0.8035899996757511,Finland,99.3267593383789,4977000.0
517,FIN,1990,12.07531,0.87747997045517,Finland,98.6158065795898,4996000.0
518,FIN,1991,12.8586,0.8940399885177609,Finland,98.8279876708984,5019000.0
519,FIN,1992,11.4066,0.885670006275177,Finland,99.28875732421879,5045000.0
520,FIN,1993,12.44588,0.89164000749588,Finland,99.4557723999023,5072000.0
521,FIN,1994,11.41804,0.91636997461319,Finland,99.4213714599609,5097000.0
522,FIN,1995,11.901639999999999,0.9253699779510501,Finland,99.1120223999023,5119000.0
523,FIN,1996,11.84667,0.9777100086212159,Finland,99.1881637573242,5137000.0
524,FIN,1999,11.760060000000001,1.11117994785309,Finland,100.5234375,5176000.0
525,FIN,2000,12.170919999999999,1.13951003551483,Finland,101.3984375,5188000.0
526,FIN,2001,12.63445,1.17736005783081,Finland,101.40071105956999,5200000.0
527,FIN,2002,12.68253,1.18927001953125,Finland,100.525291442871,5213000.0
528,FIN,2003,12.77597,1.21149003505707,Finland,99.8159866333008,5227000.0
529,FIN,2004,12.778960000000001,1.22572004795074,Finland,98.9309616088867,5242000.0
530,FIN,2005,12.2497,1.2711299657821697,Finland,98.5617904663086,5259000.0
531,FIN,2006,12.28382,1.2914899587631201,Finland,98.1259613037109,5277000.0
532,FIN,2007,12.14995,1.3304899930954,Finland,98.5254974365234,5298000.0
533,FIN,2008,12.1154,1.37715995311737,Finland,98.802978515625,5319000.0
534,FIN,2009,11.84332,1.4278199672699,Finland,98.9200592041016,5342000.0
535,FIN,2010,11.94549,1.4939800500869798,Finland,99.1277084350586,5366000.0
536,FIN,2011,11.91888,1.5983099937438998,Finland,99.4349517822266,5390000.0
537,FIN,2012,12.79729,1.66971004009247,Finland,100.41381072998001,5415000.0
538,FIN,2013,12.44551,1.6869900226593,Finland,100.82614898681601,5439000.0
539,FIN,2014,12.307139999999999,1.7213100194931001,Finland,101.428436279297,5461000.0
540,FRA,1981,11.510480000000001,14.5029897689819,France,111.21942138671899,54121000.0
541,FRA,1982,11.386619999999999,14.4981698989868,France,109.925849914551,54391000.0
542,FRA,1983,10.72183,14.6228799819946,France,107.784767150879,54675000.0
543,FRA,1984,10.42562,14.8169898986816,France,107.154037475586,54965000.0
544,FRA,1985,10.06291,15.0785799026489,France,107.111801147461,55255000.0
545,FRA,1986,9.6747704,15.070659637451199,France,110.328811645508,55545000.0
546,FRA,1987,9.360420199999998,15.0333003997803,France,112.91375732421899,55838000.0
547,FRA,1988,9.5716896,14.959859848022498,France,114.883041381836,56126000.0
548,FRA,1989,9.4826403,14.831800460815401,France,114.84429931640601,56404000.0
549,FRA,1990,9.64048,14.8107900619507,France,112.324546813965,56667000.0
550,FRA,1991,10.0062,14.7510204315186,France,109.492218017578,56914000.0
551,FRA,1992,9.5687799,14.734450340271001,France,106.828887939453,57147000.0
552,FRA,1993,10.42576,14.718150138855,France,104.549476623535,57370000.0
553,FRA,1994,10.528839999999999,14.4518299102783,France,104.750541687012,57587000.0
554,FRA,1996,10.79669,14.343449592590302,France,105.697410583496,58012000.0
555,FRA,1999,10.78185,14.5762395858765,France,104.966346740723,58704000.0
556,FRA,2003,10.78735,14.5637903213501,France,103.73583221435499,60252000.0
557,FRA,2004,10.68068,14.7098903656006,France,103.21961212158199,60698000.0
558,FRA,2005,10.35549,15.054229736328098,France,108.911918640137,61120000.0
559,FRA,2006,10.321010000000001,14.950119972228999,France,109.149971008301,61509000.0
560,FRA,2007,10.38171,14.875189781189,France,109.760131835938,61869000.0
561,FRA,2008,10.2321,14.9552001953125,France,109.722801208496,62209000.0
562,FRA,2009,10.05424,14.8652095794678,France,109.07772827148399,62543000.0
563,FRA,2010,10.00722,14.826979637146001,France,108.26261901855499,62880000.0
564,FRA,2011,9.8029604,14.778349876403801,France,107.72102355956999,63222000.0
565,FRA,2012,9.554349900000002,14.843170166015598,France,106.23007202148399,63564000.0
566,FRA,2013,9.6113701,14.6612195968628,France,105.643310546875,63894000.0
567,FRA,2014,9.633850099999998,14.652079582214402,France,105.358360290527,64194000.0
568,GAB,1992,10.20018,30.952379226684602,Gabon,135.96896362304702,1003000.0
569,GAB,1999,11.34816,17.1615600585938,Gabon,141.73635864257798,1199000.0
570,GAB,2011,13.74125,43.8583908081055,Gabon,141.993423461914,1685000.0
571,GMB,2000,11.9218,13.648599624633801,Gambia,90.4901123046875,1318000.0
572,GMB,2001,8.2052698,15.175299644470199,Gambia,92.0963287353516,1360000.0
573,GMB,2002,10.947519999999999,15.114870071411099,Gambia,89.5355072021484,1404000.0
574,GMB,2003,8.468839599999999,15.144630432128901,Gambia,93.0845108032227,1450000.0
575,GMB,2004,5.0295401,14.917140007019,Gambia,93.6653900146484,1497000.0
576,GMB,2005,5.3441700999999995,16.169700622558597,Gambia,90.7025680541992,1544000.0
577,GMB,2006,5.3607602,16.7756004333496,Gambia,88.5449066162109,1591000.0
578,GMB,2007,7.297500099999999,20.7777194976807,Gambia,89.7775726318359,1640000.0
579,GMB,2008,18.88171,20.1456604003906,Gambia,87.35315704345699,1689000.0
580,GMB,2010,17.611231,25.704650878906303,Gambia,84.351318359375,1793000.0
581,GMB,2011,15.118329999999998,27.0478591918945,Gambia,81.4718017578125,1848000.0
582,GMB,2012,13.79553,28.2019195556641,Gambia,84.01344299316409,1905000.0
583,GMB,2013,10.28876,29.862440109252898,Gambia,85.16796875,1964000.0
584,GMB,2014,11.75232,27.9989395141602,Gambia,85.7654037475586,2024000.0
585,GEO,1998,10.85143,0.9906299710273739,Georgia,90.523681640625,4575000.0
586,GEO,1999,10.60486,0.463160008192062,Georgia,94.14562225341801,4457000.0
587,GEO,2000,12.54072,1.84311997890472,Georgia,97.2892227172852,4362000.0
588,GEO,2001,12.36196,2.14962005615234,Georgia,95.4394683837891,4297000.0
589,GEO,2002,13.60351,1.7782299518585198,Georgia,92.3539581298828,4259000.0
590,GEO,2003,12.492939999999999,2.5307400226592995,Georgia,92.24169158935551,4239000.0
591,GEO,2004,15.036760000000001,2.6860799789428698,Georgia,94.71575927734379,4226000.0
592,GEO,2005,11.18125,3.50834989547729,Georgia,95.0852432250977,4210000.0
593,GEO,2006,12.895389999999999,5.94616985321045,Georgia,100.61801147460899,4190000.0
594,GEO,2007,9.4866505,6.4499797821044895,Georgia,107.300811767578,4167000.0
595,GEO,2008,8.9376001,7.20253992080688,Georgia,110.142532348633,4143000.0
596,GEO,2009,8.99825,8.254969596862791,Georgia,110.483016967773,4119000.0
597,GEO,2011,9.2694302,9.5065803527832,Georgia,110.727676391602,4081000.0
598,GEO,2012,6.7077599,9.50407981872559,Georgia,114.530128479004,4064000.0
599,DEU,1993,9.6510201,1.76383996009827,Germany,101.019187927246,80429000.0
600,DEU,1994,9.4626303,1.78934001922607,Germany,100.730972290039,80833000.0
601,DEU,1995,9.571590400000002,1.82753002643585,Germany,101.903442382813,81139000.0
602,DEU,1996,8.3204899,1.86211001873016,Germany,103.401557922363,81324000.0
603,DEU,2006,9.5741596,3.3230800628662096,Germany,105.582000732422,81472000.0
604,DEU,2007,10.143139999999999,3.3378899097442596,Germany,105.958877563477,81278000.0
605,DEU,2008,10.11993,3.61188006401062,Germany,105.013496398926,81066000.0
606,DEU,2009,10.258239999999999,3.87057995796204,Germany,104.217079162598,80900000.0
607,DEU,2010,10.39811,4.10953998565674,Germany,103.68798828125,80827000.0
608,DEU,2011,10.75331,4.34100008010864,Germany,103.105751037598,80856000.0
609,DEU,2012,11.1373,4.49279022216797,Germany,103.090301513672,80973000.0
610,DEU,2013,11.04308,4.64816999435425,Germany,103.038803100586,81174000.0
611,DEU,2014,11.19357,4.787700176239009,Germany,103.334609985352,81450000.0
612,GHA,1987,24.667999,6.271389961242679,Ghana,70.87721252441409,13552000.0
613,GHA,1988,23.932859,6.4746799468994105,Ghana,69.8153762817383,13947000.0
614,GHA,1999,14.8927,13.3210296630859,Ghana,81.3540115356445,18812000.0
615,GHA,2001,15.74111,17.1287593841553,Ghana,81.8095016479492,19757000.0
616,GHA,2004,22.37925,17.9975299835205,Ghana,83.7923812866211,21272000.0
617,GHA,2005,23.42996,20.5224304199219,Ghana,90.3544464111328,21815000.0
618,GHA,2006,24.16198,15.1821002960205,Ghana,95.35131072998051,22379000.0
619,GHA,2007,22.31702,16.0841598510742,Ghana,100.974609375,22964000.0
620,GHA,2008,24.0375,17.2910995483398,Ghana,106.73316192626999,23564000.0
621,GHA,2009,22.495131,17.959909439086896,Ghana,105.545509338379,24171000.0
622,GHA,2011,30.63431,19.2859497070313,Ghana,106.66941070556601,25388000.0
623,GHA,2012,37.520962,22.0874004364014,Ghana,109.71106719970699,25996000.0
624,GHA,2013,21.22221,23.121309280395497,Ghana,108.476280212402,26608000.0
625,GHA,2014,20.985139999999998,23.226200103759798,Ghana,106.463661193848,27224000.0
626,GHA,2015,23.8088,25.2703495025635,Ghana,109.925399780273,27849000.0
627,GRC,1981,8.3817902,6.38079023361206,Greece,103.262367248535,9720000.0
628,GRC,1982,7.6613698,6.337719917297361,Greece,104.383827209473,9797000.0
629,GRC,1983,7.118339999999999,6.22363996505737,Greece,105.617042541504,9861000.0
630,GRC,1984,7.5485201,5.93366003036499,Greece,105.983047485352,9916000.0
631,GRC,1986,6.4887099,5.820879936218259,Greece,105.11473846435499,10015000.0
632,GRC,1987,6.2044902,5.979479789733889,Greece,101.547752380371,10057000.0
633,GRC,1988,6.7764101,6.227670192718509,Greece,101.544799804688,10101000.0
634,GRC,1989,7.181719800000001,6.554570198059079,Greece,100.252410888672,10156000.0
635,GRC,1990,7.1984300999999995,6.79811000823975,Greece,99.3855972290039,10226000.0
636,GRC,1991,6.292029900000001,7.06335020065308,Greece,99.1995468139648,10315000.0
637,GRC,1998,6.4066801,6.91526985168457,Greece,94.2334671020508,10970000.0
638,GRC,1999,6.56005,6.866869926452639,Greece,95.4592971801758,11028000.0
639,GRC,2000,6.957769900000001,7.0175199508667,Greece,96.5775680541992,11082000.0
640,GRC,2001,7.3165202,6.30816984176636,Greece,95.9887313842773,11134000.0
641,GRC,2002,7.4771600000000005,7.1192798614502,Greece,97.6334228515625,11182000.0
642,GRC,2003,7.360400200000001,7.63128995895386,Greece,98.6851119995117,11219000.0
643,GRC,2004,7.7018299,7.476739883422849,Greece,99.7800979614258,11235000.0
644,GRC,2005,8.700209599999999,7.24869012832642,Greece,99.0832901000977,11225000.0
645,GRD,2003,10.80899,75.58741760253909,Grenada,106.15926361084,104000.0
646,GTM,1996,18.723379,16.801170349121097,Guatemala,86.5472412109375,10647000.0
647,GTM,2006,20.338449,11.3883695602417,Guatemala,112.270408630371,13397000.0
648,GTM,2007,21.27816,11.3652801513672,Guatemala,112.404296875,13700000.0
649,GTM,2008,23.34816,11.2979202270508,Guatemala,113.012168884277,14006000.0
650,GTM,2010,19.296920999999998,10.1692800521851,Guatemala,117.00723266601601,14630000.0
651,GTM,2011,20.24641,10.2120704650879,Guatemala,115.425743103027,14949000.0
652,GTM,2012,21.105141,10.6093797683716,Guatemala,110.674629211426,15271000.0
653,GTM,2014,21.959391,11.1274404525757,Guatemala,103.591598510742,15923000.0
654,GIN,1991,9.9965296,2.4431500434875497,Guinea,37.175708770752,6535000.0
655,GIN,1992,11.53745,4.58646011352539,Guinea,36.3222007751465,6716000.0
656,GIN,1993,11.4485,4.27123022079468,Guinea,39.9900512695313,6897000.0
657,GIN,1999,14.65855,14.6768102645874,Guinea,53.6948394775391,8055000.0
658,GIN,2000,15.19597,16.0743198394775,Guinea,57.2248306274414,8241000.0
659,GIN,2001,10.315760000000001,19.1117191314697,Guinea,60.670589447021506,8417000.0
660,GIN,2002,13.06432,20.6147499084473,Guinea,69.5269012451172,8586000.0
661,GIN,2003,11.62475,20.3641891479492,Guinea,73.325439453125,8753000.0
662,GIN,2004,12.3133,20.5782203674316,Guinea,76.8008117675781,8926000.0
663,GIN,2008,15.67826,26.2563800811768,Guinea,83.6545486450195,9739000.0
664,GIN,2009,13.5834,26.2563800811768,Guinea,82.97300720214841,9964000.0
665,GIN,2010,12.43832,27.4215202331543,Guinea,84.5602111816406,10192000.0
666,GIN,2011,14.259310000000001,28.897159576416,Guinea,87.30740356445308,10420000.0
667,GIN,2012,9.4606104,27.512020111084,Guinea,88.6705780029297,10652000.0
668,GIN,2013,14.132810000000001,29.4634494781494,Guinea,90.0852813720703,10893000.0
669,GIN,2014,11.989510000000001,28.0857200622559,Guinea,91.2581787109375,11151000.0
670,GNB,2010,9.0692396,27.6883392333984,Guinea-Bissau,113.654983520508,1523000.0
671,GUY,1999,22.687799,0.996200025081635,Guyana,108.42790222168001,750000.0
672,GUY,2000,17.656839,0.9448300004005429,Guyana,107.18018341064501,747000.0
673,GUY,2003,13.81456,1.16305994987488,Guyana,98.5067672729492,745000.0
674,GUY,2005,13.82344,2.1943199634551998,Guyana,99.3118667602539,746000.0
675,GUY,2007,11.52616,1.77676999568939,Guyana,92.49024200439449,746000.0
676,GUY,2009,10.23917,2.70146989822388,Guyana,85.8620681762695,748000.0
677,GUY,2010,11.83872,5.02412986755371,Guyana,85.3708114624023,749000.0
678,GUY,2011,11.72072,6.45031023025513,Guyana,86.29354858398442,752000.0
679,GUY,2012,10.1867,7.13001012802124,Guyana,85.43836975097659,755000.0
680,HND,1994,12.88875,5.397250175476071,Honduras,110.122817993164,5549000.0
681,HND,2014,25.65362,9.8364200592041,Honduras,109.149627685547,8956000.0
682,HKG,1982,9.408109699999999,94.0320892333984,Hong Kong,105.14691162109399,5058000.0
683,HKG,1983,15.287939999999999,93.6929168701172,Hong Kong,105.64276123046899,5134000.0
684,HKG,1984,15.870320000000001,93.4171295166016,Hong Kong,106.79158020019501,5208000.0
685,HKG,1985,18.578131,93.2300186157227,Hong Kong,107.228561401367,5287000.0
686,HKG,1990,18.540779,9.59097957611084,Hong Kong,103.600479125977,5728000.0
687,HKG,1992,21.208139000000003,9.58545017242432,Hong Kong,99.0455169677734,5865000.0
688,HKG,1996,16.668671,10.330160140991199,Hong Kong,97.35870361328129,6186000.0
689,HKG,2012,18.649481,17.5676307678223,Hong Kong,102.540176391602,7047000.0
690,HKG,2013,20.3008,18.3874206542969,Hong Kong,105.82745361328101,7089000.0
691,HKG,2014,17.620399,18.850849151611303,Hong Kong,111.025833129883,7135000.0
692,HUN,1996,9.599109599999998,3.21663999557495,Hungary,102.15779876709,10332000.0
693,HUN,1998,8.6997995,4.20814990997314,Hungary,100.663642883301,10280000.0
694,HUN,1999,9.386130300000001,4.67611980438232,Hungary,100.764991760254,10249000.0
695,HUN,2000,10.32361,5.122310161590581,Hungary,101.146446228027,10221000.0
696,HUN,2001,10.45507,5.13895988464355,Hungary,100.24603271484399,10193000.0
697,HUN,2002,10.17915,5.15669012069702,Hungary,99.0393829345703,10167000.0
698,HUN,2003,11.82977,5.31881999969482,Hungary,98.1306991577148,10141000.0
