,Year,Code,Entity,hSpendPerCap,pop,pocketHExp,lifeExp
1754,2004,HND,Honduras,259.02882408,7283000.0,43.49693393,71.77
1755,2004,HRV,Croatia,990.13250908,4384000.0,18.16787236,75.247
1756,2004,HTI,Haiti,75.45077754,9047000.0,48.47781313,58.292
1757,2004,HUN,Hungary,1329.83883675,10114000.0,24.90780698,72.896
1758,2004,IDN,Indonesia,133.91969816,223286000.0,44.70949959,66.969
1759,2004,IND,India,108.73348357,1129623040.0,67.85184883,64.095
1760,2004,IRL,Ireland,2829.37780983,4058000.0,15.0153128,78.439
1761,2004,IRN,Iran,742.38292017,68951000.0,55.26707005,71.592
1762,2004,IRQ,Iraq,136.06767139,26314000.0,27.8260304,68.437
1763,2004,ISL,Iceland,3368.86338114,291000.0,17.37883359,80.92699999999999
1764,2004,ISR,Israel,1834.01049732,6397000.0,27.77349502,79.992
1765,2004,ITA,Italy,2453.7509372,57948000.0,21.99879757,80.69800000000001
1766,2004,JAM,Jamaica,332.07000441,2725000.0,27.56084515,74.146
1767,2004,JOR,Jordan,702.19655922,5580000.0,40.48836707,72.42699999999999
1768,2004,JPN,Japan,2359.95332661,128204000.0,16.3502473,82.087
1769,2004,KAZ,Kazakhstan,480.69332032,15250000.0,41.36439989,64.876
1770,2004,KEN,Kenya,81.34194075,35635000.0,45.49237945,53.475
1771,2004,KGZ,Kyrgyzstan,116.05640032,5039000.0,55.819413100000006,66.91199999999999
1772,2004,KHM,Cambodia,97.64608352,13066000.0,62.32550238,62.18600000000001
1773,2004,KIR,Kiribati,160.77605581,90000.0,0.12360018,64.242
1774,2004,KNA,Saint Kitts and Nevis,798.10227319,46000.0,58.72811792,72.758
1775,2004,KOR,South Korea,1139.06196875,48493000.0,38.35035432,77.892
1776,2004,KWT,Kuwait,2121.16747962,2200000.0,18.33667764,73.439
1777,2004,LAO,Laos,110.20069457,5662000.0,61.61671482,61.065
1778,2004,LBN,Lebanon,946.79770319,4569000.0,44.30965845,76.432
1779,2004,LBR,Liberia,33.39454551,3136000.0,37.42971398,54.422
1780,2004,LBY,Libya,693.74271829,5710000.0,34.21350838,71.693
1781,2004,LCA,Saint Lucia,559.1148547,162000.0,51.61752139,73.96600000000001
1782,2004,LKA,Sri Lanka,206.00714177,19387000.0,43.98123848,74.337
1783,2004,LSO,Lesotho,106.61361242,2006000.0,29.98504516,43.083
1784,2004,LTU,Lithuania,747.07832564,3381000.0,31.93496725,71.619
1785,2004,LUX,Luxembourg,5365.90253735,452000.0,11.64276398,78.645
1786,2004,LVA,Latvia,544.74773664,2279000.0,40.67225338,70.917
1787,2004,MAR,Morocco,237.9104231,30115000.0,59.07127389,71.067
1788,2004,MCO,Monaco,4191.9842331,33000.0,7.0,83.25299999999999
1789,2004,MDA,Moldova,225.23401654,4168000.0,40.35153184,67.665
1790,2004,MDG,Madagascar,57.81357573,17803000.0,39.15706073,60.751999999999995
1791,2004,MDV,Maldives,471.22776829,311000.0,23.21783271,73.03399999999999
1792,2004,MEX,Mexico,703.41841991,104515000.0,53.14867463,75.243
1793,2004,MHL,Marshall Islands,489.4961008,54000.0,11.58931562,69.668
1794,2004,MKD,North Macedonia,623.93868573,2057000.0,41.70353263,73.892
1795,2004,MLI,Mali,74.09065387,12369000.0,50.49307278,51.224
1796,2004,MLT,Malta,1818.21941683,403000.0,27.46284969,79.697
1797,2004,MMR,Myanmar,36.16834998,48564000.0,85.26247284,61.294
1798,2004,MNE,Montenegro,659.1660418,615000.0,26.22948728,73.486
1799,2004,MNG,Mongolia,295.04408607,2496000.0,47.95173102,64.671
1800,2004,MOZ,Mozambique,37.17365605,19911000.0,12.98106291,50.143
1801,2004,MRT,Mauritania,112.97688353,2939000.0,45.07261281,61.17
1802,2004,MUS,Mauritius,470.93044211,1216000.0,36.57954093,72.27199999999999
1803,2004,MWI,Malawi,41.59276487,12302000.0,9.42084343,46.823
1804,2004,MYS,Malaysia,560.97388167,25191000.0,33.60037321,73.36399999999999
1805,2004,NAM,Namibia,401.17267929,1908000.0,3.74749738,50.6
1806,2004,NER,Niger,41.39706123,13126000.0,62.75944965,52.668
1807,2004,NGA,Nigeria,245.92971337,135320000.0,64.16937783,47.72
1808,2004,NIC,Nicaragua,194.71256041,5365000.0,41.09128843,70.933
1809,2004,NLD,Netherlands,3021.88790944,16287000.0,7.85699741,79.11
1810,2004,NOR,Norway,4091.26267143,4598000.0,15.6705639,79.72
1811,2004,NPL,Nepal,83.19605588,25419000.0,54.77635902,64.729
1812,2004,NRU,Nauru,599.52167652,10000.0,4.88552417,58.81100000000001
1813,2004,NZL,New Zealand,1991.53174138,4080000.0,14.10670572,79.47399999999999
1814,2004,OMN,Oman,1064.96007099,2446000.0,11.15068249,73.851
1816,2004,PAK,Pakistan,90.7982118,156664992.0,60.56273362,63.736000000000004
1817,2004,PAN,Panama,749.42562348,3269000.0,24.1583813,75.72800000000001
1818,2004,PER,Peru,282.22202504,27624000.0,35.31789946,72.581
1819,2004,PHL,Philippines,129.53191551,84711000.0,46.88821844,69.013
1820,2004,PLW,Palau,1197.94512854,20000.0,17.82568903,69.592
1821,2004,PNG,Papua New Guinea,135.42823706,6354000.0,5.26785821,60.245
1822,2004,POL,Poland,807.21718057,38400000.0,28.10926538,74.884
1823,2004,PRT,Portugal,1999.42415578,10471000.0,21.66318342,78.107
1824,2004,PRY,Paraguay,303.40701721,5731000.0,55.26655223,71.464
1825,2004,QAT,Qatar,3845.8469376000003,753000.0,15.81439453,78.083
1826,2004,ROU,Romania,482.66213767,21578000.0,24.12966252,71.917
1827,2004,RUS,Russia,530.84920922,144080992.0,33.23899015,65.38
1828,2004,RWA,Rwanda,52.37413747,8681000.0,22.06289705,53.595
1829,2004,SAU,Saudi Arabia,1150.65083103,23133000.0,18.15163569,73.15899999999999
1830,2004,SDN,Sudan,114.80367350000002,30214000.0,61.40832166,60.092
1831,2004,SEN,Senegal,100.40262128,10810000.0,55.48755254,59.912
1832,2004,SGP,Singapore,1537.68466523,4177000.0,62.76934959,79.839
1833,2004,SLB,Solomon Islands,75.77815952,459000.0,4.620936299999999,68.845
1834,2004,SLE,Sierra Leone,117.42653886,5434000.0,70.27266869,43.467
1835,2004,SLV,El Salvador,430.25650818,6024000.0,46.44374903,69.908
1836,2004,SMR,San Marino,2595.52122772,29000.0,7.37919854,82.322
1837,2004,SRB,Serbia,668.11191712,9243000.0,27.3167304,72.592
1838,2004,STP,Sao Tome and Principe,197.51479386,154000.0,36.77687482,64.02
1839,2004,SUR,Suriname,707.93603336,494000.0,16.4874552,68.555
1840,2004,SVK,Slovakia,1059.32255353,5399000.0,19.18392915,74.074
1841,2004,SVN,Slovenia,1886.91693294,1990000.0,11.59595226,77.22
1842,2004,SWE,Sweden,2960.40614879,8991000.0,16.05031696,80.411
1843,2004,SWZ,Eswatini,280.80534974,1026000.0,15.43771015,42.731
1844,2004,SYC,Seychelles,557.9932512,87000.0,8.42401903,71.887
1845,2004,SYR,Syria,176.50841431,17828000.0,52.02946827,74.25
1846,2004,TCD,Chad,78.18543025,9735000.0,55.51142604,48.27
1847,2004,TGO,Togo,53.26115755,5468000.0,52.99765779,54.233999999999995
1848,2004,THA,Thailand,316.64615867628,64995000.0,26.0852295261084,71.72800000000001
1849,2004,TJK,Tajikistan,71.93300909,6662000.0,79.5078152,65.314
1850,2004,TKM,Turkmenistan,202.39363836,4703000.0,39.96641478,64.693
1851,2004,TLS,Timor,33.01832441,972000.0,45.55010512,62.893
1852,2004,TON,Tonga,208.57677258,100000.0,10.59341282,69.822
1853,2004,TTO,Trinidad and Tobago,1089.33065854,1290000.0,45.28301887,70.428
1854,2004,TUN,Tunisia,407.44936316,10022000.0,40.24850044,74.03399999999999
1855,2004,TUR,Turkey,549.48219072,67011000.0,19.23807335,72.00399999999999
1856,2004,TUV,Tuvalu,452.52467538,10000.0,1.07694179,62.391000000000005
1857,2004,TZA,Tanzania,76.66327854,37380000.0,29.92537006,53.602
1858,2004,UGA,Uganda,101.21861326,26821000.0,35.95028133,50.553999999999995
1859,2004,UKR,Ukraine,403.10091944,47217000.0,38.56810908,67.361
1860,2004,URY,Uruguay,1207.55193457,3321000.0,12.01177453,75.59899999999999
1861,2004,USA,United States,6369.43110795,292355008.0,13.38388528,77.486
1862,2004,UZB,Uzbekistan,127.54963692,26078000.0,52.44402615,68.135
1863,2004,VCT,Saint Vincent and the Grenadines,293.06594294,109000.0,18.79991613,71.208
1864,2004,VEN,Venezuela,568.6523227999999,25997000.0,48.70480549,72.74600000000001
1865,2004,VNM,Vietnam,140.41155156,83063000.0,66.53864954,73.875
1866,2004,VUT,Vanuatu,90.26681591,204000.0,8.11465344,68.176
1867,2004,WSM,Samoa,197.75128393,179000.0,12.08434661,70.089
1868,2004,YEM,Yemen,195.52668525,19540000.0,60.45805963,62.931000000000004
1869,2004,ZAF,South Africa,718.25592236,47292000.0,10.84436204,53.443999999999996
1870,2004,ZMB,Zambia,151.0000622,11551000.0,24.07390507,47.354
1871,2004,ZWE,Zimbabwe,108.85789579999998,12020000.0,26.31752797,43.065
1872,2005,AFG,Afghanistan,88.32306226,25654000.0,89.62688627,58.29
1873,2005,AGO,Angola,157.52116297,19434000.0,38.60118721,50.165
1874,2005,ALB,Albania,380.41578445,3087000.0,52.30130855,75.22800000000001
1875,2005,AND,Andorra,2210.09861475,79000.0,24.59432925,80.10300000000001
1876,2005,ARE,United Arab Emirates,1973.47528883,4588000.0,30.13892277,75.376
1877,2005,ARG,Argentina,891.68327477,38893000.0,29.88124341,74.45100000000001
1878,2005,ARM,Armenia,247.70259865,2981000.0,61.646750399999995,72.626
1879,2005,ATG,Antigua and Barbuda,840.87680842,81000.0,25.98055821,75.01899999999999
1880,2005,AUS,Australia,3031.4106774,20179000.0,18.53677629,80.952
1881,2005,AUT,Austria,3552.92090518,8254000.0,17.42251015,79.567
1882,2005,AZE,Azerbaijan,552.45940566,8539000.0,82.3585563,68.747
1883,2005,BDI,Burundi,59.34786042,7365000.0,49.00850782,53.369
1884,2005,BEL,Belgium,2985.25359178,10547000.0,17.59833334,78.975
1885,2005,BEN,Benin,66.76049374,7982000.0,47.72491542,57.355
1886,2005,BFA,Burkina Faso,75.3896944,13422000.0,38.13275032,53.31
1887,2005,BGD,Bangladesh,46.16724735,139036000.0,59.92079828,67.773
1888,2005,BGR,Bulgaria,721.59620038,7687000.0,37.88651542,72.673
1889,2005,BHR,Bahrain,1255.98043273,889000.0,21.68207001,75.32600000000001
1890,2005,BHS,Bahamas,1345.81314733,325000.0,29.47167394,71.987
1891,2005,BIH,Bosnia and Herzegovina,544.8289626000001,3765000.0,42.72698732,75.19800000000001
1892,2005,BLR,Belarus,666.90750464,9562000.0,19.85772162,68.327
1893,2005,BLZ,Belize,312.13978879,284000.0,32.16947393,69.998
1894,2005,BOL,Bolivia,240.26563492,9232000.0,26.69131213,65.312
1895,2005,BRA,Brazil,899.49847608,186127008.0,36.71479018,71.896
1896,2005,BRB,Barbados,723.1964006000001,276000.0,28.67061495,77.915
1897,2005,BRN,Brunei,1768.16322402,365000.0,15.40375454,74.006
1898,2005,BTN,Bhutan,214.41611331,649000.0,20.65104824,65.289
1899,2005,BWA,Botswana,577.47120501,1799000.0,6.25153541,52.13
1900,2005,CAF,Central African Republic,31.83783487,4038000.0,46.87373406,44.744
1901,2005,CAN,Canada,3469.04254357,32164000.0,14.617553899999999,80.235
1902,2005,CHE,Switzerland,4027.25329623,7387000.0,30.63059349,81.163
1903,2005,CHL,Chile,853.65775375,16183000.0,41.78939188,77.63
1904,2005,CHN,China,235.07105132,1330776064.0,52.20579914,72.985
1905,2005,CIV,Cote d'Ivoire,130.17252563,18355000.0,59.96903234,50.12
1906,2005,CMR,Cameroon,107.19515016,17733000.0,72.22405126,52.76
1907,2005,COD,Democratic Republic of Congo,14.99155545,54786000.0,57.19070045,53.675
1908,2005,COG,Congo,108.55239938,3623000.0,40.26282338,55.6
1909,2005,COL,Colombia,479.71084551,42648000.0,17.00622801,74.265
1910,2005,COM,Comoros,55.91710481,612000.0,47.31715504,60.126000000000005
1911,2005,CPV,Cape Verde,209.16833847,463000.0,23.63208541,70.42399999999999
1912,2005,CRI,Costa Rica,745.43296098,4286000.0,24.83435411,78.117
1913,2005,CUB,Cuba,1192.88647433,11262000.0,6.91695165,77.688
1914,2005,CYP,Cyprus,1599.97373517,1028000.0,47.03737765,78.63
1915,2005,CZE,Czechia,1479.93172737,10258000.0,10.69599409,76.27199999999999
1916,2005,DEU,Germany,3383.71807476,81603000.0,13.99497508,79.222
1917,2005,DJI,Djibouti,143.54639506,783000.0,31.17321569,57.99100000000001
1918,2005,DMA,Dominica,358.22950807,71000.0,33.10971642,74.85300000000001
1919,2005,DNK,Denmark,3248.01957278,5422000.0,14.04706864,77.936
1920,2005,DOM,Dominican Republic,336.64438475,9097000.0,50.72026105,70.771
1921,2005,DZA,Algeria,355.14001347,33150000.0,28.09361344,73.072
1922,2005,ECU,Ecuador,450.12004639,13826000.0,55.2360011,74.112
1923,2005,EGY,Egypt,374.45213214,75524000.0,59.71760356,69.434
1924,2005,ERI,Eritrea,40.76206719,2827000.0,63.07385229999999,58.707
1925,2005,ESP,Spain,2229.20112105,44019000.0,21.25018547,80.553
1926,2005,EST,Estonia,823.8641547999999,1356000.0,20.41864681,72.62
1927,2005,ETH,Ethiopia,27.44203037,76346000.0,30.60588846,56.223
1928,2005,FIN,Finland,2593.50706668,5259000.0,20.0673858,78.977
1929,2005,FJI,Fiji,230.47418154,822000.0,11.82018405,66.313
1930,2005,FRA,France,3240.66942948,61120000.0,7.07693125,80.291
1931,2005,FSM,Micronesia (country),356.25643254,106000.0,6.38044914,65.48899999999999
1932,2005,GAB,Gabon,419.24412257,1391000.0,49.69933178,58.181000000000004
1933,2005,GBR,United Kingdom,2746.27931416,60288000.0,9.48841177,79.05199999999999
1934,2005,GEO,Georgia,351.91494629,4210000.0,76.82580161,70.538
1935,2005,GHA,Ghana,163.52329684,21815000.0,22.79873047,58.718999999999994
1936,2005,GIN,Guinea,30.11027449,9110000.0,70.62498099,53.238
1937,2005,GMB,Gambia,68.45601367,1544000.0,20.52687855,57.93899999999999
1938,2005,GNB,Guinea-Bissau,64.22638215,1345000.0,46.05743094,52.275
1939,2005,GNQ,Equatorial Guinea,506.93046637,750000.0,38.57162382,54.449
1940,2005,GRC,Greece,2359.06219128,11225000.0,34.82736436,79.563
1941,2005,GRD,Grenada,582.80437271,105000.0,45.42022335,73.123
1942,2005,GTM,Guatemala,376.47516422,13096000.0,58.60648703,69.762
1943,2005,GUY,Guyana,273.30976447,746000.0,22.82228549,66.694
1944,2005,HND,Honduras,275.69457871,7459000.0,47.09218109,72.02600000000001
1945,2005,HRV,Croatia,1103.83464457,4378000.0,13.4056938,75.447
1946,2005,HTI,Haiti,61.29417516,9195000.0,57.52092898,58.652
1947,2005,HUN,Hungary,1432.1922784,10086000.0,24.995794399999998,73.149
1948,2005,IDN,Indonesia,169.85419684,226288992.0,54.617937899999994,67.334
1949,2005,IND,India,122.50812367,1147609984.0,65.90060028,64.5
1950,2005,IRL,Ireland,2974.18394801,4141000.0,16.0421875,78.822
1951,2005,IRN,Iran,835.79245458,69762000.0,54.88740728,71.917
1952,2005,IRQ,Iraq,109.30025544,26922000.0,32.64924447,68.266
1953,2005,ISL,Iceland,3340.09126702,295000.0,17.192449800000002,81.09899999999999
1954,2005,ISR,Israel,1829.32032637,6529000.0,29.24545143,80.26899999999999
1955,2005,ITA,Italy,2587.33351657,58281000.0,20.73806937,80.95100000000001
1956,2005,JAM,Jamaica,285.18436267,2740000.0,32.57636677,74.148
1957,2005,JOR,Jordan,745.69566163,5766000.0,40.03106665,72.595
1958,2005,JPN,Japan,2490.66938769,128326000.0,15.50387592,82.27
1959,2005,KAZ,Kazakhstan,554.79502643,15403000.0,37.49376470000001,65.211
1960,2005,KEN,Kenya,88.11569198,36625000.0,44.64877186,54.732
1961,2005,KGZ,Kyrgyzstan,124.00449222,5075000.0,55.99056689,67.046
1962,2005,KHM,Cambodia,102.03902716,13273000.0,71.76212367,63.088
1963,2005,KIR,Kiribati,157.24796629,92000.0,0.15281053,64.47800000000001
1964,2005,KNA,Saint Kitts and Nevis,900.39311345,47000.0,58.25649695,73.077
1965,2005,KOR,South Korea,1290.55470375,48701000.0,37.91840895,78.354
1966,2005,KWT,Kuwait,1990.36328375,2270000.0,18.258003600000002,73.538
1967,2005,LAO,Laos,112.7478376,5752000.0,62.36151685,61.625
1968,2005,LBN,Lebanon,918.92592804,4699000.0,42.84768025,76.865
1969,2005,LBR,Liberia,33.65925069,3218000.0,41.70133906,55.393
1970,2005,LBY,Libya,602.85181068,5799000.0,35.34671653,71.902
1971,2005,LCA,Saint Lucia,564.996102,163000.0,52.82936569,74.122
1972,2005,LKA,Sri Lanka,212.53370733,19545000.0,44.9293696,74.695
1973,2005,LSO,Lesotho,101.44138261,1996000.0,32.73492875,42.658
1974,2005,LTU,Lithuania,846.9531222,3344000.0,31.74846171,71.692
1975,2005,LUX,Luxembourg,5475.08722901,458000.0,11.59445417,78.888
1976,2005,LVA,Latvia,593.69157509,2252000.0,40.69765892,71.11399999999999
1977,2005,MAR,Morocco,242.88279202,30456000.0,59.7335755,71.74600000000001
1978,2005,MCO,Monaco,4347.88160972,34000.0,7.0,83.50299999999999
1979,2005,MDA,Moldova,270.06789252,4159000.0,44.65303386,67.82
1980,2005,MDG,Madagascar,62.38910781,18337000.0,38.38984991,61.211999999999996
1981,2005,MDV,Maldives,713.22635544,320000.0,18.07061236,73.612
1982,2005,MEX,Mexico,750.37685211,106005000.0,53.48134365,75.3
1983,2005,MHL,Marshall Islands,508.56687754,55000.0,11.84801976,69.962
1984,2005,MKD,North Macedonia,653.03360218,2060000.0,39.88040711,73.986
1985,2005,MLI,Mali,80.18927412,12776000.0,51.79705218,52.056999999999995
1986,2005,MLT,Malta,1993.7680404,405000.0,28.78122317,79.861
1987,2005,MMR,Myanmar,39.09499933,48950000.0,90.64105831,61.607
1988,2005,MNE,Montenegro,708.86869574,616000.0,28.82641427,73.642
1989,2005,MNG,Mongolia,273.82846264,2526000.0,48.09314438,65.10300000000001
1990,2005,MOZ,Mozambique,47.04905304,20494000.0,10.19040121,50.387
1991,2005,MRT,Mauritania,110.39375691,3024000.0,48.87867412,61.349
1992,2005,MUS,Mauritius,509.76472259999997,1222000.0,42.65780891,72.446
1993,2005,MWI,Malawi,45.09145268,12626000.0,8.81615185,47.843999999999994
1994,2005,MYS,Malaysia,526.45850477,25691000.0,38.0752,73.555
1995,2005,NAM,Namibia,474.35165016,1938000.0,3.71971389,50.931000000000004
1996,2005,NER,Niger,48.52627033,13624000.0,53.91633426,53.411
1997,2005,NGA,Nigeria,242.76002997,138864992.0,67.85555192,48.251999999999995
1998,2005,NIC,Nicaragua,206.38166280000002,5439000.0,39.89481012,71.195
1999,2005,NLD,Netherlands,3583.81935878,16367000.0,7.6537181,79.40100000000001
2000,2005,NOR,Norway,4316.98581622,4632000.0,15.65939502,79.972
2001,2005,NPL,Nepal,86.29401818,25745000.0,52.74255579,65.264
2002,2005,NRU,Nauru,509.41888569,10000.0,4.42820632,58.63399999999999
2003,2005,NZL,New Zealand,2134.65828182,4135000.0,14.07014346,79.734
2004,2005,OMN,Oman,956.53639758,2511000.0,10.54691717,74.23
2006,2005,PAK,Pakistan,112.62107884,160304000.0,66.01178788,63.951
2007,2005,PAN,Panama,753.31879808,3330000.0,24.64118969,75.892
2008,2005,PER,Peru,316.29371587,27866000.0,33.31502571,72.908
2009,2005,PHL,Philippines,166.79762412,86326000.0,51.927638,69.112
2010,2005,PLW,Palau,1140.1629072,20000.0,18.13584087,69.908
2011,2005,PNG,Papua New Guinea,104.25373778,6495000.0,8.23489266,60.534
2012,2005,POL,Poland,856.34196471,38369000.0,26.11966082,75.09899999999999
2013,2005,PRT,Portugal,2204.03031737,10508000.0,22.01663982,78.45100000000001
2014,2005,PRY,Paraguay,330.97086868,5824000.0,52.37715715,71.667
2015,2005,QAT,Qatar,3120.86265698,865000.0,15.86811708,78.252
2016,2005,ROU,Romania,522.13760689,21417000.0,18.46415308,72.262
2017,2005,RUS,Russia,615.73506274,143672000.0,31.3238036,65.752
2018,2005,RWA,Rwanda,61.98980124,8840000.0,23.24957591,55.254
2019,2005,SAU,Saudi Arabia,1181.2591922,23816000.0,16.49221895,73.256
2020,2005,SDN,Sudan,124.14251767,30950000.0,58.4010873,60.525
2021,2005,SEN,Senegal,100.40708888,11090000.0,34.27434661,60.62
2022,2005,SGP,Singapore,1958.60131245,4266000.0,69.32403199,80.275
2023,2005,SLB,Solomon Islands,111.72725254,470000.0,3.35663098,69.158
2024,2005,SLE,Sierra Leone,127.53040947,5646000.0,65.86408412,44.501999999999995
2025,2005,SLV,El Salvador,451.48075267,6052000.0,43.06870307,70.124
2026,2005,SMR,San Marino,2618.63647794,29000.0,7.47931477,82.43799999999999
2027,2005,SRB,Serbia,771.00561994,9194000.0,29.93443415,72.803
2028,2005,STP,Sao Tome and Principe,212.03785943,157000.0,34.53390777,64.65899999999999
2029,2005,SUR,Suriname,748.81917169,499000.0,14.75903614,68.877
2030,2005,SVK,Slovakia,1142.67328355,5399000.0,22.56913421,74.267
2031,2005,SVN,Slovenia,1997.92423301,1995000.0,12.4202163,77.59100000000001
2032,2005,SWE,Sweden,2969.48950487,9039000.0,16.41063651,80.594
2033,2005,SWZ,Eswatini,340.06932157,1031000.0,13.67815314,42.518
2034,2005,SYC,Seychelles,578.61640542,89000.0,7.10777528,72.09899999999999
2035,2005,SYR,Syria,173.13662004,18361000.0,49.49593791,74.43
2036,2005,TCD,Chad,62.43452782,10097000.0,54.73351494,48.549
2037,2005,TGO,Togo,55.31332845,5612000.0,50.15848598,54.602
2038,2005,THA,Thailand,342.833964426627,65416000.0,27.234561776791,72.09899999999999
2039,2005,TJK,Tajikistan,90.10256209,6789000.0,78.354169,66.08
2040,2005,TKM,Turkmenistan,203.30925936,4755000.0,42.42424242,65.017
2041,2005,TLS,Timor,44.51184226,995000.0,42.63157895,63.882
2042,2005,TON,Tonga,291.06312119999996,101000.0,8.0487534,69.836
2043,2005,TTO,Trinidad and Tobago,1202.84803348,1296000.0,41.5781934,70.691
2044,2005,TUN,Tunisia,428.45524604,10107000.0,40.83277761,74.217
2045,2005,TUR,Turkey,624.67816196,67903000.0,22.76465115,72.42399999999999
2046,2005,TUV,Tuvalu,480.74141895,10000.0,0.95464368,62.693000000000005
2047,2005,TZA,Tanzania,79.04290027,38450000.0,25.14895798,54.349
2048,2005,UGA,Uganda,126.66413639,27685000.0,39.1884971,51.676
2049,2005,UKR,Ukraine,417.39695481,46891000.0,37.49602459,67.45100000000001
2050,2005,URY,Uruguay,1288.17891933,3322000.0,11.73984608,75.82600000000001
2051,2005,USA,United States,6741.0336808,294993984.0,13.31065778,77.685
2052,2005,UZB,Uzbekistan,139.22715549999998,26428000.0,52.12888595,68.407
2053,2005,VCT,Saint Vincent and the Grenadines,304.2135877,109000.0,19.13102612,71.331
2054,2005,VEN,Venezuela,625.11217158,26432000.0,47.16522227,72.852
2055,2005,VNM,Vietnam,163.24485106,83833000.0,67.63867508,74.092
2056,2005,VUT,Vanuatu,89.89111381,209000.0,8.39507225,68.35
2057,2005,WSM,Samoa,212.22287412,180000.0,12.6119082,70.374
2058,2005,YEM,Yemen,195.55952105,20107000.0,64.78065709,63.481
2059,2005,ZAF,South Africa,754.07268355,47881000.0,10.4659366,53.446999999999996
2060,2005,ZMB,Zambia,167.84933024,11856000.0,21.85003548,48.496
2061,2005,ZWE,Zimbabwe,94.7600812,12077000.0,32.95462856,43.24100000000001
2062,2006,AFG,Afghanistan,86.85601592,26433000.0,85.23454669,58.826
2063,2006,AGO,Angola,209.61483939,20150000.0,22.72465616,51.143
2064,2006,ALB,Albania,412.87709072,3063000.0,51.82090219,75.423
2065,2006,AND,Andorra,2428.05463576,81000.0,24.004178800000002,80.292
2066,2006,ARE,United Arab Emirates,1940.76107711,5300000.0,29.7105041,75.57300000000001
2067,2006,ARG,Argentina,979.1829161,39290000.0,29.05840881,74.62
2068,2006,ARM,Armenia,252.97077094,2958000.0,52.65454715,72.71600000000001
2069,2006,ATG,Antigua and Barbuda,956.58112778,83000.0,24.54576561,75.204
2070,2006,AUS,Australia,3235.02049338,20526000.0,18.57498994,81.17399999999999
2071,2006,AUT,Austria,3795.1658391,8285000.0,17.190863600000004,79.806
2072,2006,AZE,Azerbaijan,593.89306586,8630000.0,78.43178294,69.259
2073,2006,BDI,Burundi,72.70312899,7608000.0,47.93641066,54.163000000000004
2074,2006,BEL,Belgium,3152.30847865,10619000.0,18.65635013,79.211
2075,2006,BEN,Benin,69.42651728,8217000.0,47.20631414,57.817
2076,2006,BFA,Burkina Faso,76.27144834,13829000.0,39.3744429,54.063
2077,2006,BGD,Bangladesh,52.31747093,140920992.0,58.72360063,68.21300000000001
2078,2006,BGR,Bulgaria,770.98797374,7631000.0,41.79301241,72.874
2079,2006,BHR,Bahrain,1237.48021725,958000.0,20.83302438,75.47800000000001
2080,2006,BHS,Bahamas,1623.40395381,331000.0,27.29617818,71.988
2081,2006,BIH,Bosnia and Herzegovina,607.57346525,3765000.0,39.87915688,75.342
2082,2006,BLR,Belarus,699.15824451,9517000.0,22.18169704,68.678
2083,2006,BLZ,Belize,323.99679068,291000.0,29.52227053,70.286
2084,2006,BOL,Bolivia,233.97026355,9395000.0,26.24076056,65.85300000000001
2085,2006,BRA,Brazil,963.2155184000001,188167008.0,35.97707543,72.26
2086,2006,BRB,Barbados,769.98772098,277000.0,28.63424465,78.009
2087,2006,BRN,Brunei,1598.64151875,370000.0,13.83636323,74.189
2088,2006,BTN,Bhutan,230.02754998,657000.0,18.145104,66.031
2089,2006,BWA,Botswana,555.93580781,1836000.0,5.888408999999999,53.435
2090,2006,CAF,Central African Republic,31.07325843,4118000.0,47.56876641,45.158
2091,2006,CAN,Canada,3707.94286982,32537000.0,15.01321996,80.454
2092,2006,CHE,Switzerland,4268.15609799,7458000.0,30.79313205,81.413
2093,2006,CHL,Chile,962.67797115,16355000.0,39.81815278,77.865
2094,2006,CHN,China,263.64802398,1338408960.0,49.30806007,73.271
2095,2006,CIV,Cote d'Ivoire,145.53252804,18755000.0,61.56589343,50.56100000000001
2096,2006,CMR,Cameroon,109.63166278,18224000.0,72.77897641,53.215
2097,2006,COD,Democratic Republic of Congo,16.96617062,56578000.0,55.12138811,54.401
2098,2006,COG,Congo,113.17955886,3745000.0,36.56993201,56.573
2099,2006,COL,Colombia,547.44596072,43201000.0,18.47900183,74.5
2100,2006,COM,Comoros,61.15331749,626000.0,45.1552256,60.407
2101,2006,CPV,Cape Verde,249.17194147,469000.0,21.395262600000002,70.565
2102,2006,CRI,Costa Rica,834.19133947,4345000.0,26.87743754,78.23899999999999
2103,2006,CUB,Cuba,1125.64329106,11261000.0,7.69040646,77.86399999999999
2104,2006,CYP,Cyprus,1716.59446851,1046000.0,46.62598625,78.764
2105,2006,CZE,Czechia,1564.74530522,10299000.0,11.29435355,76.557
2106,2006,DEU,Germany,3586.91990718,81472000.0,14.12039469,79.435
2107,2006,DJI,Djibouti,149.47442988,795000.0,32.91850026,58.34
2108,2006,DMA,Dominica,382.21123867,71000.0,30.76045059,74.83
2109,2006,DNK,Denmark,3585.61282055,5444000.0,13.83675763,78.204
2110,2006,DOM,Dominican Republic,385.89104191,9219000.0,45.66389375,71.041
2111,2006,DZA,Algeria,380.56748693,33641000.0,29.12135325,73.521
2112,2006,ECU,Ecuador,475.04887316,14059000.0,51.38516799,74.319
2113,2006,EGY,Egypt,413.68671245,76874000.0,55.22693845,69.608
2114,2006,ERI,Eritrea,45.03224304,2918000.0,55.426992799999994,59.486999999999995
